packets_per_sec,bytes_per_sec,syn_packets,udp_packets,label
36525.238449059136,45718423.74182454,99.6686318035496,32590.82137858964,1
27.866799016249303,2156.467739562394,0.0,3.486414053951568,0
38448.89404754791,43762270.14455967,67.32154081881426,31930.29119474176,1
33739.65307522356,40153231.022165224,110.4792102415347,30559.241020261572,1
38235.67707757088,45225036.57595635,142.8601410916982,35615.123889608905,1
7.759578292513379,496.61301072085627,0.0,1.911178645939225,0
34218.438595291904,40819986.79928832,87.37125945033634,30476.273447746433,1
8.103403859927365,574.690623560018,0.0,0.969854576767587,0
33207.1015347994,39172947.86039586,72.88059310280073,30487.5172007068,1
35399.54781763685,45609077.053131565,90.77465899003386,33047.08444551514,1
36278.09868313182,43880022.84491449,86.85730075443884,31417.490660848594,1
17.024908554804778,1089.5941475075058,0.0,2.0541063220822386,0
36440.656735783065,45639852.99076726,122.24201238442677,34487.51365343991,1
7.75993049791878,538.1270888003091,0.0,1.026573363928479,0
37361.688245005855,47945043.852230676,114.33178679519304,34701.56623915084,1
16.120462409052084,1188.512600242191,0.0,4.725704559414443,0
35825.4470853018,40981570.554804854,130.00549218001976,28885.41524324884,1
22.25571803897521,1424.3659544944135,0.0,6.439719810599426,0
36616.85146110933,42952315.17435869,58.45760292452252,33559.01576336336,1
35877.20934880174,44392630.61756112,129.43170165139787,32801.147861530844,1
16.760276982571483,1451.7620355325776,0.0,3.080872348125161,0
38043.38661724591,47787009.75726277,53.71911867999789,32869.05938673646,1
33168.60645527004,38490705.401256256,111.58693519513551,31290.85933608629,1
8.323278206449494,609.0054792623133,0.0,2.1880013669466045,0
15.130455251054169,1295.4511652258484,0.0,1.7529548848860337,0
12.231753473264089,1062.909134315578,0.0,2.106490754932381,0
14.669601006763417,1132.9578887540779,0.0,3.4982723859962976,0
36227.92429074495,40116958.48350573,75.79678113171684,33609.46655727007,1
14.627770421169163,1362.4351233993477,0.0,2.9565086624339356,0
34594.87712519387,42868862.4670091,101.6905396756865,32608.753917255788,1
31704.258052112003,37702766.2592218,96.23595122454358,27812.215634547094,1
12.899065914520714,941.813929507291,0.0,2.277418059877938,0
12.682911535937688,1105.6193775834834,0.0,1.4769816757261598,0
34450.75613684448,40589613.12655677,102.95511814800257,32276.487361384738,1
13.286427417366152,1260.6660182384212,0.0,3.37328811825537,0
32462.856609242386,38080058.863432534,117.29648876982023,30745.4816677664,1
10.750778152676041,756.0992345596183,0.0,1.1100037461436898,0
36181.119762483475,44518580.47766999,118.13088314219928,32524.059126262695,1
32640.420974148437,37337783.75770655,101.74947507361479,27742.76317888325,1
37330.95033269546,38879390.11525639,75.70387728222713,33971.13442683966,1
12.482621729419003,964.7521760437102,0.0,2.1963210952964265,0
34770.43718799383,42539853.266032964,83.64216315722989,28901.315499206514,1
12.60412881077355,1029.9714315184387,0.0,3.597530395107563,0
10.389173379111874,911.6371249881086,0.0,2.6592562116377647,0
38312.91876073849,46992663.88292416,89.09627510547357,34124.29559894527,1
25.303739624409936,2008.6857704574622,0.0,5.507876243881196,0
36480.84755976696,43110802.05060098,101.64883533269685,30182.439353348444,1
34398.71815891251,41758468.1399909,75.3491937755944,28398.87854747292,1
18.070833500217127,1639.007341610036,0.0,4.125587484106689,0
20.815818760774796,1332.212400689587,0.0,3.542099275624304,0
15.296092170072441,1086.7259486188009,0.0,4.477104833124018,0
3.4903941763220754,237.00534206726223,0.0,0.5095931895169569,0
32963.146549603465,38820169.43193594,93.89110595116637,28939.179605394107,1
12.827518862838422,820.961207221659,0.0,2.3452323591663444,0
9.97929616623966,833.584243868865,0.0,1.1217555515004898,0
14.426317792665506,1038.178366945428,1.0,4.271829551460267,0
30617.92244461775,35694933.861764975,84.43810428334571,27372.96070069943,1
13.815906966299956,1060.922689400445,1.0,2.2103850428937544,0
20.838910308299035,1359.117359037445,0.0,4.715325788908415,0
33758.76917846039,39407152.852874815,88.17443981260588,27822.796117732036,1
14.752681451737836,1072.7356978200232,0.0,1.7644433758523053,0
12.371224891596196,840.5362866514167,0.0,1.6854143075047003,0
35181.965905323006,42852326.4931891,82.12809972561759,29707.99772624825,1
2.6417774993635526,179.58243224381172,0.0,0.5170108460284578,0
16.252464251729382,1041.5566674382078,0.0,4.658622890840959,0
31697.385268791433,39024881.13461839,122.56479566537675,29458.444248839034,1
36028.795881423706,43028036.49460166,105.94924106235634,30373.356917723515,1
19.0643105941948,1461.7354852300875,0.0,5.6092955658001005,0
7.8461244894097595,669.5702254402137,0.0,2.1915397258205545,0
13.321076503549358,988.9859536147745,0.0,3.1795334937733544,0
44231.66500246444,55697080.1633203,94.7648341955781,39071.71278030173,1
32847.80896603945,37646031.73445815,102.51773061153315,27281.997675448205,1
31890.514060616373,42317726.140071034,74.6948318182957,29491.320370138423,1
12.348711908137796,983.6378381539673,0.0,3.1122728559739463,0
16.04191403973776,1315.5026469434924,0.0,1.865914992864883,0
10.80139078909612,872.5283410168523,0.0,2.5665088674414127,0
20.714114072575104,1574.500327305957,0.0,5.547987093075617,0
16.88650246522426,1126.6669478090325,0.0,3.046416964336531,0
17.649020889576413,1599.2235316342212,0.0,4.356312270344609,0
10.863845282238385,823.8444888800844,0.0,1.7566148651397813,0
19.775711602506192,1800.0277768912833,0.0,2.6158020285600037,0
38018.93319227124,46109686.48791121,91.13473070364194,33494.84662118228,1
43199.248383143706,55370780.02477873,95.72249664890722,38854.95648398074,1
28598.91558198516,34236626.438354716,95.23532649888764,26175.53386723322,1
10.888898022167844,823.2631906870753,0.0,2.4605003778956935,0
34747.50794755501,44704701.06398601,125.57150335878748,28145.917109683207,1
31779.312993028496,37930919.94726682,119.94531135317746,26807.202770145755,1
9.878061793328552,640.0318662670749,0.0,1.892496360128082,0
12.56437308117652,872.8183449810449,0.0,2.6540747814139403,0
33810.49568302758,39721297.89832393,122.71895691887644,31011.949206011657,1
39511.63597301428,46978271.85618882,89.42106474550602,32120.485657341887,1
39720.51269496611,45963885.124374144,122.39375557106763,36233.25866001688,1
34955.63198420559,43115744.85402879,110.33288891871935,31499.527314621457,1
9.083707436671125,700.1182753833737,0.0,1.0002489995278503,0
30829.689221317694,34389483.02286092,109.14648562173531,27698.06839136998,1
33949.36191873533,41498671.23697253,64.95245809718006,28496.92606872437,1
13.44866621703272,954.1526483598371,0.0,2.2994467189850303,0
17.362987412065216,1111.2311943721738,0.0,1.9396724728943453,0
14.278197940380288,1219.340764826105,0.0,2.97379002235306,0
18.608360320216175,1452.1462136269674,0.0,3.595811036492272,0
31829.90621153915,38639596.04784817,88.2841455310262,26440.328057298,1
15.498256825438206,1136.9306794038557,0.0,2.087602951864079,0
25.719720446626628,1696.5564608679215,1.0,2.627583654427133,0
18.58771127897981,1267.1098838304408,0.0,4.853804605167741,0
14.065641779193205,972.9118545557012,0.0,3.0145698650940647,0
37534.64409909624,43176871.47649471,130.97278590048074,32875.14385547157,1
11.774401226974378,912.1044480981193,0.0,3.167598520856746,0
21.778189294024756,1437.536459726825,0.0,2.177952729568402,0
8.08600134517832,646.2758366261473,0.0,1.721075980258545,0
13.762406822242475,1013.3209501622124,0.0,3.9925645581979157,0
17.588295102345615,1138.4282316912863,0.0,3.7492988379579613,0
7.849293110196837,509.89732993052746,0.0,1.6917295009410012,0
39826.43261945566,50425728.81250473,76.18166988052546,34071.50645070834,1
9.386389892188507,643.0873927458313,0.0,1.2864551402643034,0
29565.703938970102,33705308.62697614,98.16063067593907,23833.4387960333,1
18.450719958555563,1586.12933380911,0.0,1.8686115845552513,0
36106.32602236419,44411165.47803768,116.58647545165725,31582.90568051648,1
19.147027905917447,1506.1875439360042,0.0,4.586987554138064,0
10.047318374346558,773.9083084078959,0.0,2.227127775414935,0
15.92418061847437,1330.1268297311692,0.0,1.8477997415845915,0
11.218246273578483,855.3559101187687,0.0,1.3040754369526677,0
11.489734530613237,933.8430581955811,0.0,1.6962218190558724,0
16.643755548298422,1271.381394478294,0.0,3.2825829469284216,0
35842.67386081244,42046012.6068754,92.84344133117466,32492.5120835405,1
19.151679082721227,1258.7268289427434,0.0,4.70663259254587,0
13.452267803430049,1256.2977389255097,0.0,2.5671868329583893,0
14.551321528563866,1157.6455853889483,1.0,1.721194312398969,0
31397.638589855753,37398361.56490486,88.98825865998587,29511.48614961209,1
16.178072790542828,1035.396658594741,0.0,4.181032641760005,0
39231.256723283186,48506543.16451066,117.64572985198431,34614.7681507483,1
36265.43328614458,44843947.1430075,97.86057060283039,34011.74482736514,1
31482.868870352046,38620609.64605686,92.6864583493896,25724.39369272956,1
14.748809452754315,1062.8494348674194,1.0,4.4009348539261195,0
36376.21568625387,44791013.55552749,102.88652943452074,33473.84916423339,1
34102.72411648758,44887153.56030819,93.33924761892477,30838.563065324917,1
36422.675794252915,41026434.49970471,108.93963434019705,34371.17934913493,1
29305.26945246431,34089183.546743795,107.98456385878654,24579.4915516491,1
31397.31446995008,38052960.39123028,102.33660348344368,26209.816957454215,1
34920.50545852676,42294460.66773806,124.66812152705339,30955.660347700665,1
37054.45785692438,41508600.13817679,102.73493294798462,32257.706677547598,1
36923.63237099558,42368717.380416505,127.24264807370159,34398.919422476036,1
11.540459650593778,850.6169509379962,0.0,2.5622311364127337,0
10.580712818994336,780.8949294971771,0.0,1.072626030504634,0
39916.8591371882,46504148.35609743,100.95650639569367,36744.71689721452,1
19.58930973527388,1612.8914904330513,0.0,4.184175859887235,0
32285.427754823588,42418348.88700751,93.64478211965208,29153.66259926124,1
38826.81274554264,51240447.352599986,101.38674323430696,35192.512191744834,1
35927.36836853939,43258496.16160005,85.46516190235961,29278.994061057376,1
33351.11701990212,42936456.62183643,109.85767943703739,31011.83917473148,1
37365.76860700742,41462847.79709359,60.360710285225736,32590.090553691483,1
13.461108825234996,1229.3377825615974,0.0,2.465586681653342,0
